1 Bed,2 Beds,3 Beds,4 Beds,4+ Beds,City_Rent,Full_Address,Property_Name_Rent,Rent_link,Square_Feet,Square_Feet_Data,State_Rent,Studio,Type,Zip_code
,,"$2,650 ",,,Huntington Beach,"Huntington Beach, CA 92649",,https://www.apartments.com/4682-warner-ave-huntington-beach-ca-unit-a305/t28ryqc/,"1,234","1,234 Sq Ft",CA,,Condos,92649
,"$2,100 ",,,,San Diego,"San Diego, CA 92128",,https://www.apartments.com/12170-rancho-bernardo-rd-san-diego-ca-unit-a/3c4ppke/,"1,091","1,091 Sq Ft",CA,,Condos,92128
,"$1,600 ",,,,Riverside,"Riverside, CA 92501",,https://www.apartments.com/3922-5th-st-riverside-ca-unit-a/ppnzvtv/,800,800 Sq Ft,CA,,Condos,92501
,,"$2,300 ",,,Chula Vista,"Chula Vista, CA 91915",,https://www.apartments.com/2155-caminito-leonzio-chula-vista-ca-unit-20/3pzmfgd/,"1,400","1,400 Sq Ft",CA,,Condos,91915
"$3,300 ",,,,,Playa del Rey,"6209 Pacific Ave, Playa del Rey, CA 90293",,https://www.apartments.com/6209-pacific-ave-playa-del-rey-ca-unit-103/q9b2g2x/,735,735 Sq Ft,CA,,Condos,90293
"$4,000 ",,,,,Santa Monica,"Santa Monica, CA 90405",,https://www.apartments.com/2500-4th-st-santa-monica-ca-unit-10/8xhtep2/,641,641 Sq Ft,CA,,Condos,90405
,"$4,300 ",,,,Los Angeles,"Los Angeles, CA 90066",,https://www.apartments.com/12616-pacific-ave-los-angeles-ca-unit-3/3lwt9jf/,"1,267","1,267 Sq Ft",CA,,Condos,90066
,,"$4,995 ",,,Los Angeles,"4630 Woodley Ave, Los Angeles, CA 91436",,https://www.apartments.com/4630-woodley-ave-los-angeles-ca-unit-101/nzvtc0p/,"2,639","2,639 Sq Ft",CA,,Condos,91436
,"$3,175 ",,,,Los Angeles,"725 S Barrington Ave, Los Angeles, CA 90049",,https://www.apartments.com/725-s-barrington-ave-los-angeles-ca-unit-211/cgtx3dd/,"1,450","1,450 Sq Ft",CA,,Condos,90049
,"$2,595 ",,,,Oak Park,"640 Indian Oak Ln, Oak Park, CA 91377",,https://www.apartments.com/640-indian-oak-ln-oak-park-ca-unit-106/wh2v0nj/,"1,244","1,244 Sq Ft",CA,,Condos,91377
,,"$7,500 ",,,San Francisco,"San Francisco, CA 94117",,https://www.apartments.com/143-fillmore-st-san-francisco-ca-unit-n-a/rrz2se2/,"2,000","2,000 Sq Ft",CA,,Condos,94117
,,,"$3,200 ",,Los Angeles,"9741 Reseda Blvd, Los Angeles, CA 91324",,https://www.apartments.com/9741-reseda-blvd-los-angeles-ca-unit-47/qef0dsx/,"1,728","1,728 Sq Ft",CA,,Condos,91324
,"$2,600 ",,,,Los Angeles,"Los Angeles, CA 90016",,https://www.apartments.com/5825-bowcroft-st-los-angeles-ca-unit-1/clds5xe/,867,867 Sq Ft,CA,,Condos,90016
,"$3,700 ",,,,Millbrae,"Millbrae, CA 94030",,https://www.apartments.com/555-palm-ave-millbrae-ca-unit-303/xw7kpvn/,"1,502","1,502 Sq Ft",CA,,Condos,94030
,"$3,095 ",,,,San Jose,"San Jose, CA 95128",,https://www.apartments.com/1152-yarwood-ct-san-jose-ca-unit-1152/emp2djm/,922,922 Sq Ft,CA,,Condos,95128
"$2,350 ",,,,,Culver City,"8107 Summertime Ln, Culver City, CA 90230",,https://www.apartments.com/8107-summertime-ln-culver-city-ca-unit-107/dstj0sh/,674,674 Sq Ft,CA,,Condos,90230
,"$2,900 ",,,,Ventura,"913 Seahorse Ct, Ventura, CA 93001",,https://www.apartments.com/913-seahorse-ct-ventura-ca-unit-913/frd463v/,"1,250","1,250 Sq Ft",CA,,Condos,93001
,"$4,000 ",,,,San Diego,"San Diego, CA 92101",,https://www.apartments.com/2400-sixth-ave-san-diego-ca-unit-901/bcgz30c/,"1,485","1,485 Sq Ft",CA,,Condos,92101
,"$2,900 ",,,,Walnut Creek,"Walnut Creek, CA 94596",,https://www.apartments.com/1743-carmel-dr-walnut-creek-ca-unit-21/0lhyz82/,990,990 Sq Ft,CA,,Condos,94596
,"$2,999 ",,,,San Diego,"San Diego, CA 92117",,https://www.apartments.com/2520-clairemont-dr-san-diego-ca-unit-309/ht8q701/,"1,200","1,200 Sq Ft",CA,,Condos,92117
,"$2,995 ",,,,Los Angeles,"15233 W Magnolia Blvd, Los Angeles, CA 91403",,https://www.apartments.com/15233-w-magnolia-blvd-los-angeles-ca-unit-301/z5h78mx/,"1,247","1,247 Sq Ft",CA,,Condos,91403
"$3,200 ",,,,,Los Angeles,"1130 S Flower St, Los Angeles, CA 90015",,https://www.apartments.com/1130-s-flower-st-los-angeles-ca-unit-219/4yemm7h/,"1,368","1,368 Sq Ft",CA,,Condos,90015
,"$2,995 ",,,,Los Angeles,"15233 W Magnolia Blvd, Los Angeles, CA 91403",,https://www.apartments.com/15233-w-magnolia-blvd-los-angeles-ca-unit-301/sj96bp6/,"1,247","1,247 Sq Ft",CA,,Condos,91403
,,"$2,730 ",,,San Diego,"San Diego, CA 92120",,https://www.apartments.com/5617-adobe-falls-rd-san-diego-ca-unit-d/wmp3qtl/,"1,525","1,525 Sq Ft",CA,,Condos,92120
"$2,300 ",,,,,Rancho Palos Verdes,"6526 Ocean Crest Dr, Rancho Palos Verdes, CA 90275",,https://www.apartments.com/6526-ocean-crest-dr-rancho-palos-verdes-ca-unit-a302/7cvlj5y/,778,778 Sq Ft,CA,,Condos,90275
,,"$3,500 ",,,Los Angeles,"Los Angeles, CA 91401",,https://www.apartments.com/5333-coldwater-canyon-ave-los-angeles-ca-unit-a/kq15pj9/,"1,770","1,770 Sq Ft",CA,,Condos,91401
,"$2,400 ",,,,San Diego,"San Diego, CA 92108",,https://www.apartments.com/6767-friars-rd-san-diego-ca-unit-146/vnyl8ce/,"1,200","1,200 Sq Ft",CA,,Condos,92108
"$2,750 ",,,,,West Hollywood,"West Hollywood, CA 90069",,https://www.apartments.com/1023-hancock-ave-west-hollywood-ca-unit-313/l7pw4ge/,700,700 Sq Ft,CA,,Condos,90069
,"$2,300 ",,,,Los Angeles,"Los Angeles, CA 91367",,https://www.apartments.com/5545-canoga-ave-los-angeles-ca-unit-222/64wpmvv/,910,910 Sq Ft,CA,,Condos,91367
,,"$7,250 ",,,Newport Beach,"8 Lucerne, Newport Beach, CA 92660",,https://www.apartments.com/8-lucerne-newport-beach-ca-unit-24/xh1s66p/,"2,002","2,002 Sq Ft",CA,,Condos,92660
,"$2,800 ",,,,Los Angeles,"Los Angeles, CA 91356",,https://www.apartments.com/18433-hatteras-st-los-angeles-ca-unit-406/8kdw4v2/,"1,247","1,247 Sq Ft",CA,,Condos,91356
"$1,850 ",,,,,Orange,"Orange, CA 92869",,https://www.apartments.com/5744-e-creekside-ave-orange-ca-unit-15/47y4zmj/,768,768 Sq Ft,CA,,Condos,92869
"$2,350 ",,,,,Culver City,"5625 N Sumner Way, Culver City, CA 90230",,https://www.apartments.com/5625-n-sumner-way-culver-city-ca-unit-302/b3vhtsc/,816,816 Sq Ft,CA,,Condos,90230
,,"$3,600 ",,,Long Beach,"700 E Ocean Blvd, Long Beach, CA 90802",,https://www.apartments.com/700-e-ocean-blvd-long-beach-ca-unit-908/x8e0ssp/,"1,260","1,260 Sq Ft",CA,,Condos,90802
,"$4,200 ",,,,Los Angeles,"121 N Croft Ave, Los Angeles, CA 90048",,https://www.apartments.com/121-n-croft-ave-los-angeles-ca-unit-310/8fxt550/,"1,524","1,524 Sq Ft",CA,,Condos,90048
,"$4,500 ",,,,West Hollywood,"West Hollywood, CA 90046",,https://www.apartments.com/1037-n-vista-st-west-hollywood-ca-unit-301/kjy68rc/,"1,600","1,600 Sq Ft",CA,,Condos,90046
,"$2,300 ",,,,San Diego,"San Diego, CA 92102",,https://www.apartments.com/1233-22nd-st-san-diego-ca-unit-10/55w58hp/,989,989 Sq Ft,CA,,Condos,92102
,,"$3,150 ",,,Calabasas,"4708 Park Granada, Calabasas, CA 91302",,https://www.apartments.com/4708-park-granada-calabasas-ca-unit-191/rrfjy60/,"1,300","1,300 Sq Ft",CA,,Condos,91302
"$4,500 ",,,,,Santa Monica,"1705 Ocean Ave, Santa Monica, CA 90401",,https://www.apartments.com/1705-ocean-ave-santa-monica-ca-unit-102/8vgnb11/,870,870 Sq Ft,CA,,Condos,90401
,"$2,850 ",,,,Santa Monica,"2621 S Centinela Ave, Santa Monica, CA 90405",,https://www.apartments.com/2621-s-centinela-ave-santa-monica-ca-unit-18/qdp3hez/,927,927 Sq Ft,CA,,Condos,90405
"$2,350 ",,,,,Los Angeles,"11687 Montana Ave, Los Angeles, CA 90049",,https://www.apartments.com/11687-montana-ave-los-angeles-ca-unit-207/ckkp28e/,825,825 Sq Ft,CA,,Condos,90049
,"$2,400 ",,,,Del Mar,"2582 Del Mar Heights Rd, Del Mar, CA 92014",,https://www.apartments.com/2582-del-mar-heights-rd-del-mar-ca-unit-15/9fqcz36/,860,860 Sq Ft,CA,,Condos,92014
,"$3,850 ",,,,San Jose,"San Jose, CA 95110",,https://www.apartments.com/175-w-st-james-st-san-jose-ca-unit-903/n3b2vhp/,"1,094","1,094 Sq Ft",CA,,Condos,95110
,"$2,500 ",,,,Los Angeles,"Los Angeles, CA 90025",,https://www.apartments.com/11550-nebraska-ave-los-angeles-ca-unit-202/yvfx89v/,983,983 Sq Ft,CA,,Condos,90025
,"$2,100 ",,,,Santa Ana,"Santa Ana, CA 92706",,https://www.apartments.com/2227-n-broadway-santa-ana-ca-unit-e/2426kg8/,"1,000","1,000 Sq Ft",CA,,Condos,92706
,,,,,Santa Monica,"1445 Stanford St, Santa Monica, CA 90404",,https://www.apartments.com/1445-stanford-st-santa-monica-ca-unit-b/vw69ytg/,550,550 Sq Ft,CA,"$2,200 ",Condos,90404
,"$1,750 ",,,,Palm Desert,"Palm Desert, CA 92211",,https://www.apartments.com/43376-cook-st-palm-desert-ca-unit-51/zv3dp2y/,888,888 Sq Ft,CA,,Condos,92211
"$2,200 ",,,,,San Diego,"San Diego, CA 92101",,https://www.apartments.com/1501-front-st-san-diego-ca-unit-340/tbd39pb/,888,888 Sq Ft,CA,,Condos,92101
"$2,400 ",,,,,Los Angeles,"3734 S Canfield Ave, Los Angeles, CA 90034",,https://www.apartments.com/3734-s-canfield-ave-los-angeles-ca-unit-331/b8h2968/,650,650 Sq Ft,CA,,Condos,90034
,"$2,600 ",,,,Walnut Creek,"Walnut Creek, CA 94597",,https://www.apartments.com/2723-oak-rd-walnut-creek-ca-unit-k/fdjlx8s/,"1,200","1,200 Sq Ft",CA,,Condos,94597
"$1,900 ",,,,,Anaheim,"Anaheim, CA 92804",,https://www.apartments.com/3580-w-sweetbay-ct-anaheim-ca-unit-b/75sp0vw/,820,820 Sq Ft,CA,,Condos,92804
,,"$1,895 ",,,Murrieta,"Murrieta, CA 92562",,https://www.apartments.com/24909-madison-ave-murrieta-ca-unit-1613/xdjjzpp/,"1,255","1,255 Sq Ft",CA,,Condos,92562
,"$2,995 ",,,,Long Beach,"1919 E Beverly Way, Long Beach, CA 90802",,https://www.apartments.com/1919-e-beverly-way-long-beach-ca-unit-103/mc7bcfk/,"1,019","1,019 Sq Ft",CA,,Condos,90802
"$1,950 ",,,,,Los Angeles,"Los Angeles, CA 90045",,https://www.apartments.com/8710-belford-ave-los-angeles-ca-unit-217/x81jvpn/,750,750 Sq Ft,CA,,Condos,90045
,"$3,295 ",,,,Santa Monica,"1524 Franklin St, Santa Monica, CA 90404",,https://www.apartments.com/1524-franklin-st-santa-monica-ca-unit-d/s81xrq4/,900,900 Sq Ft,CA,,Condos,90404
"$3,075 ",,,,,Los Angeles,"Los Angeles, CA 90291",,https://www.apartments.com/22-navy-st-los-angeles-ca-unit-203/db2gvgl/,630,630 Sq Ft,CA,,Condos,90291
"$3,050 ",,,,,Los Angeles,"13045 Pacific Promenade, Los Angeles, CA 90094",,https://www.apartments.com/13045-pacific-promenade-los-angeles-ca-unit-303/rnqcwt3/,875,875 Sq Ft,CA,,Condos,90094
,,"$6,500 ",,,Santa Cruz,"Santa Cruz, CA 95062",,https://www.apartments.com/1148-e-cliff-dr-santa-cruz-ca-unit-a/mz2egek/,"2,500","2,500 Sq Ft",CA,,Condos,95062
,"$2,950 ",,,,Newport Beach,"Newport Beach, CA 92663",,https://www.apartments.com/206-30th-st-newport-beach-ca-unit-206/ssbqwl5/,850,850 Sq Ft,CA,,Condos,92663
,"$1,875 ",,,,Los Angeles,"Los Angeles, CA 91405",,https://www.apartments.com/7439-woodman-ave-los-angeles-ca-unit-56/0r7f8n3/,860,860 Sq Ft,CA,,Condos,91405
,"$3,100 ",,,,Oakland,"Oakland, CA 94618",,https://www.apartments.com/320-caldecott-ln-oakland-ca-unit-227/rqlnkv0/,"1,058","1,058 Sq Ft",CA,,Condos,94618
"$2,699 ",,,,,Santa Monica,"1222 Princeton St, Santa Monica, CA 90404",,https://www.apartments.com/1222-princeton-st-santa-monica-ca-unit-3/ednfkqm/,829,829 Sq Ft,CA,,Condos,90404
,,"$4,999 ",,,Rancho Mirage,"Rancho Mirage, CA 92270",,https://www.apartments.com/192-n-kavenish-dr-rancho-mirage-ca-unit-192/dy4t3zh/,"2,500","2,500 Sq Ft",CA,,Condos,92270
"$1,900 ",,,,,Long Beach,"Long Beach, CA 90814",,https://www.apartments.com/576-n-bellflower-blvd-long-beach-ca-unit-233/bnz5l98/,690,690 Sq Ft,CA,,Condos,90814
"$1,900 ",,,,,Long Beach,"Long Beach, CA 90814",,https://www.apartments.com/576-n-bellflower-blvd-long-beach-ca-unit-233/7q3d3zz/,690,690 Sq Ft,CA,,Condos,90814
"$2,995 ",,,,,Los Angeles,"2160 Century Park E, Los Angeles, CA 90067",,https://www.apartments.com/2160-century-park-e-los-angeles-ca-unit-1603/3hb81ff/,815,815 Sq Ft,CA,,Condos,90067
,"$3,600 ",,,,Redondo Beach,"230 S Catalina Ave, Redondo Beach, CA 90277",,https://www.apartments.com/230-s-catalina-ave-redondo-beach-ca-unit-114/g6ltmey/,"1,400","1,400 Sq Ft",CA,,Condos,90277
"$3,200 ",,,,,West Hollywood,"West Hollywood, CA 90069",,https://www.apartments.com/1250-n-kings-rd-west-hollywood-ca-unit-214/tgl1rp8/,768,768 Sq Ft,CA,,Condos,90069
,"$3,850 ",,,,Los Angeles,"4455 Los Feliz Blvd, Los Angeles, CA 90027",,https://www.apartments.com/4455-los-feliz-blvd-los-angeles-ca-unit-1207/364w7we/,"1,000","1,000 Sq Ft",CA,,Condos,90027
,"$2,700 ",,,,San Ramon,"San Ramon, CA 94582",,https://www.apartments.com/118-copper-ridge-rd-san-ramon-ca-unit-118/kh7hjgb/,"1,079","1,079 Sq Ft",CA,,Condos,94582
,"$1,900 ",,,,Diamond Bar,"Diamond Bar, CA 91765",,https://www.apartments.com/22892-hilton-head-dr-diamond-bar-ca-unit-288/9fw7xq4/,934,934 Sq Ft,CA,,Condos,91765
,"$2,500 ",,,,San Jose,"San Jose, CA 95127",,https://www.apartments.com/259-n-capitol-ave-san-jose-ca-unit-187/qmj393x/,960,960 Sq Ft,CA,,Condos,95127
,"$2,500 ",,,,Glendale,"426 N Maryland Ave, Glendale, CA 91206",,https://www.apartments.com/426-n-maryland-ave-glendale-ca-unit-103/kshmp09/,"1,100","1,100 Sq Ft",CA,,Condos,91206
,"$3,500 ",,,,Culver City,"Culver City, CA 90230",,https://www.apartments.com/4804-hollow-corner-rd-culver-city-ca-unit-229/mfxxevh/,885,885 Sq Ft,CA,,Condos,90230
,"$3,999 ",,,,Malibu,"Malibu, CA 90265",,https://www.apartments.com/11868-starfish-ln-malibu-ca-unit-11868/k3e8h89/,995,995 Sq Ft,CA,,Condos,90265
,"$2,050 ",,,,Los Angeles,"Los Angeles, CA 91607",,https://www.apartments.com/12553-chandler-blvd-los-angeles-ca-unit-4/9z6g4m5/,950,950 Sq Ft,CA,,Condos,91607
,,"$2,900 ",,,San Luis Obispo,"San Luis Obispo, CA 93401",,https://www.apartments.com/3051-augusta-st-san-luis-obispo-ca-unit-11/q84xntw/,"1,303","1,303 Sq Ft",CA,,Condos,93401
"$4,300 ",,,,,Los Angeles,"Los Angeles, CA 90024",,https://www.apartments.com/1440-veteran-ave-los-angeles-ca-unit-104/3xbhz4f/,800,800 Sq Ft,CA,,Condos,90024
,,"$5,600 ",,,Woodland Hills,"5530 Owensmouth Ave, Woodland Hills, CA 91367",,https://www.apartments.com/5530-owensmouth-ave-woodland-hills-ca-unit-126/txcrrcb/,"1,047","1,047 Sq Ft",CA,,Condos,91367
,"$3,800 ",,,,West Hollywood,"1131 Alta Loma Rd, West Hollywood, CA 90069",,https://www.apartments.com/1131-alta-loma-rd-west-hollywood-ca-unit-401/8e5bgy2/,870,870 Sq Ft,CA,,Condos,90069
"$1,125 ",,,,,Palm Springs,"Palm Springs, CA 92264",,https://www.apartments.com/1655-e-palm-canyon-dr-palm-springs-ca-unit-316/gg5wnpz/,800,800 Sq Ft,CA,,Condos,92264
"$2,295 ",,,,,Sunnyvale,"Sunnyvale, CA 94087",,https://www.apartments.com/1348-navarro-dr-sunnyvale-ca-unit-1/6s482ss/,420,420 Sq Ft,CA,,Condos,94087
,,"$2,795 ",,,Dublin,"Dublin, CA 94568",,https://www.apartments.com/7102-cross-creek-cir-dublin-ca-unit-a/yblrxqv/,"1,070","1,070 Sq Ft",CA,,Condos,94568
,"$2,175 ",,,,CONCORD,"CONCORD, CA 94521",,https://www.apartments.com/5080-valley-crest-dr-concord-ca-unit-32/jnw9nz6/,"1,080","1,080 Sq Ft",CA,,Condos,94521
,"$2,600 ",,,,Richmond,"Richmond, CA 94804",,https://www.apartments.com/1201-melville-square-richmond-ca-unit-206/3x44fnf/,"1,434","1,434 Sq Ft",CA,,Condos,94804
,"$5,395 ",,,,San Mateo,"San Mateo, CA 94401",,https://www.apartments.com/19-9th-ave-san-mateo-ca/tg0wqhc/,"1,271","1,271 Sq Ft",CA,,Condos,94401
"$3,495 ",,,,,San Mateo,"San Mateo, CA 94401",,https://www.apartments.com/19-9th-ave-san-mateo-ca/mljk3mh/,"1,037","1,037 Sq Ft",CA,,Condos,94401
,,"$4,950 ",,,Diablo,"Diablo, CA 94528",,https://www.apartments.com/1675-el-nido-diablo-ca-unit-f/6lttfcr/,"2,409","2,409 Sq Ft",CA,,Condos,94528
,"$3,150 ",,,,Fremont,"Fremont, CA 94536",,https://www.apartments.com/1018-walnut-ave-fremont-ca/d0qz35l/,"1,270","1,270 Sq Ft",CA,,Condos,94536
,"$2,150 ",,,,San Leandro,"San Leandro, CA 94578",,https://www.apartments.com/16006-e-14th-st-san-leandro-ca-unit-213/td4k35b/,811,811 Sq Ft,CA,,Condos,94578
,,"$3,200 ",,,Hayward,"Hayward, CA 94541",,https://www.apartments.com/746-city-walk-pl-hayward-ca-unit-3/5z8qr3n/,"1,375","1,375 Sq Ft",CA,,Condos,94541
,"$2,500 ",,,,Dublin,"Dublin, CA 94568",,https://www.apartments.com/11890-flanagan-ct-dublin-ca/7zf8ley/,"1,000","1,000 Sq Ft",CA,,Condos,94568
,"$2,300 ",,,,San Ramon,"San Ramon, CA 94583",,https://www.apartments.com/9085-alcosta-blvd-san-ramon-ca-unit-322/lcvmqde/,"1,039","1,039 Sq Ft",CA,,Condos,94583
,"$4,990 ",,,,San Mateo,"San Mateo, CA 94402",,https://www.apartments.com/101-arroyo-ct-san-mateo-ca/2dnz288/,"1,475","1,475 Sq Ft",CA,,Condos,94402
,"$2,300 ",,,,Livermore,"Livermore, CA 94550",,https://www.apartments.com/1009-murrieta-blvd-livermore-ca/06xxhs1/,"1,018","1,018 Sq Ft",CA,,Condos,94550
"$2,375 ",,,,,Hercules,"Hercules, CA 94547",,https://www.apartments.com/408-lighthouse-ct-hercules-ca/ger6nyx/,812,812 Sq Ft,CA,,Condos,94547
,,"$6,000 ",,,Palo Alto,"Palo Alto, CA 94306",,https://www.apartments.com/2865-park-blvd-palo-alto-ca/8ejr5g1/,"1,475","1,475 Sq Ft",CA,,Condos,94306
"$2,195 ",,,,,Union City,"Union City, CA 94587",,https://www.apartments.com/35550-monterra-terrace-union-city-ca-unit-304/e90lkgm/,718,718 Sq Ft,CA,,Condos,94587
,"$2,000 ",,,,Concord,"Concord, CA 94521",,https://www.apartments.com/1544-bailey-rd-concord-ca-unit-30/7jr569z/,915,915 Sq Ft,CA,,Condos,94521
,"$3,150 ",,,,Dublin,"Dublin, CA 94568",,https://www.apartments.com/3664-finnian-way-dublin-ca/4wpe24j/,"1,420","1,420 Sq Ft",CA,,Condos,94568
,"$2,500 ",,,,Moraga,"Moraga, CA 94556",,https://www.apartments.com/2145-donald-dr-moraga-ca-unit-1/ek8zgwq/,"1,225","1,225 Sq Ft",CA,,Condos,94556
,,"$3,000 ",,,Fremont,"Fremont, CA 94539",,https://www.apartments.com/42942-corte-galicia-fremont-ca/53r2d9m/,968,968 Sq Ft,CA,,Condos,94539
"$1,700 ",,,,,Concord,"Concord, CA 94520",,https://www.apartments.com/2827-monument-blvd-concord-ca-unit-16/gmkv99x/,611,611 Sq Ft,CA,,Condos,94520
"$2,100 ",,,,,San Ramon,"San Ramon, CA 94582",,https://www.apartments.com/735-watson-canyon-ct-san-ramon-ca/17qt245/,428,428 Sq Ft,CA,,Condos,94582
,"$1,100 ",,,,Helendale,"Helendale, CA 92342",,https://www.apartments.com/11496-nautical-ln-helendale-ca-unit-30/5kcc9gm/,,,CA,,Condos,92342
,,,"$2,600 ",,Livermore,"Livermore, CA 94551",,https://www.apartments.com/3725-first-st-livermore-ca/zzcehky/,"1,717","1,717 Sq Ft",CA,,Condos,94551
,"$2,400 ",,,,San Ramon,"San Ramon, CA 94583",,https://www.apartments.com/219-stone-pine-ln-san-ramon-ca/drp4gjk/,988,988 Sq Ft,CA,,Condos,94583
,"$2,950 ",,,,Hayward,"Hayward, CA 94545",,https://www.apartments.com/2703-northern-cross-rd-hayward-ca/ebc9z1n/,"1,604","1,604 Sq Ft",CA,,Condos,94545
,"$2,500 ",,,,CONCORD,"CONCORD, CA 94521",,https://www.apartments.com/1417-bel-air-dr-concord-ca-unit-c/291gd28/,"1,122","1,122 Sq Ft",CA,,Condos,94521
,,"$1,800 ",,,Helendale,"Helendale, CA 92342",,https://www.apartments.com/14355-nautical-ln-helendale-ca-unit-6/3jhpf1g/,,,CA,,Condos,92342
,,,"$4,350 ",,Dublin,"Dublin, CA 94568",,https://www.apartments.com/3534-capoterra-way-dublin-ca/ygyzbkt/,"3,012","3,012 Sq Ft",CA,,Condos,94568
"$1,000 ",,,,,Fresno,"Fresno, CA 93721",,https://www.apartments.com/2881-huntington-blvd-fresno-ca-unit-224/r184zx2/,696,696 Sq Ft,CA,,Condos,93721
"$2,000 ",,,,,Dublin,"Dublin, CA 94568",,https://www.apartments.com/7016-stagecoach-rd-dublin-ca-unit-c/q1p3e6x/,722,722 Sq Ft,CA,,Condos,94568
"$3,100 ",,,,,Half Moon Bay,"Half Moon Bay, CA 94019",,https://www.apartments.com/729-el-granada-blvd-half-moon-bay-ca/v9wwymg/,950,950 Sq Ft,CA,,Condos,94019
,"$4,000 ",,,,Millbrae,"Millbrae, CA 94030",,https://www.apartments.com/151-el-camino-real-millbrae-ca/7vq0wey/,"1,093","1,093 Sq Ft",CA,,Condos,94030
,"$2,700 ",,,,Dublin,"Dublin, CA 94568",,https://www.apartments.com/3290-maguire-way-dublin-ca-unit-414/l1hg08e/,"1,298","1,298 Sq Ft",CA,,Condos,94568
,,,"$3,100 ",,Livermore,"Livermore, CA 94551",,https://www.apartments.com/3733-first-st-livermore-ca/z96gt2w/,"1,717","1,717 Sq Ft",CA,,Condos,94551
,,"$5,825 ",,,Carmel-by-the-Sea,"Carmel-by-the-Sea, CA 93923",,https://www.apartments.com/1-monte-verde-st-carmel-by-the-sea-ca/lfnvzee/,"1,062","1,062 Sq Ft",CA,,Condos,93923
"$2,800 ",,,,,Carmel-by-the-Sea,"Carmel-by-the-Sea, CA 93923",,https://www.apartments.com/199-van-ess-way-carmel-by-the-sea-ca/x0hpxdq/,900,900 Sq Ft,CA,,Condos,93923
,"$2,800 ",,,,San Rafael,"San Rafael, CA 94903",,https://www.apartments.com/914-lea-dr-san-rafael-ca/p55630t/,984,984 Sq Ft,CA,,Condos,94903
"$1,895 ",,,,,Walnut Creek,"Walnut Creek, CA 94596",,https://www.apartments.com/2564-walnut-blvd-walnut-creek-ca-unit-104/rcgld81/,658,658 Sq Ft,CA,,Condos,94596
,"$4,800 ",,,,Palo Alto,"Palo Alto, CA 94306",,https://www.apartments.com/2865-park-blvd-palo-alto-ca/w0e0jxk/,987,987 Sq Ft,CA,,Condos,94306
,"$3,850 ",,,,Walnut Creek,"Walnut Creek, CA 94598",,https://www.apartments.com/1281-homestead-ave-walnut-creek-ca/5e3svxp/,"1,277","1,277 Sq Ft",CA,,Condos,94598
,"$3,700 ",,,,Millbrae,"Millbrae, CA 94030",,https://www.apartments.com/555-palm-ave-millbrae-ca/41h2qvl/,"1,502","1,502 Sq Ft",CA,,Condos,94030
"$2,100 ",,,,,San Ramon,"San Ramon, CA 94582",,https://www.apartments.com/440-bollinger-canyon-ln-san-ramon-ca-unit-197/m76k88h/,657,657 Sq Ft,CA,,Condos,94582
,"$2,995 ",,,,Pismo Beach,"Pismo Beach, CA 93449",,https://www.apartments.com/371-pismo-ave-pismo-beach-ca-unit-201/qq383ex/,"1,500","1,500 Sq Ft",CA,,Condos,93449
,"$1,950 ",,,,Concord,"Concord, CA 94518",,https://www.apartments.com/1021-mohr-ln-concord-ca-unit-3/9lh3cg4/,880,880 Sq Ft,CA,,Condos,94518
,,"$2,995 ",,,Milpitas,"Milpitas, CA 95035",,https://www.apartments.com/101-sunnyhills-ct-milpitas-ca-unit-101/6cz24er/,"1,044","1,044 Sq Ft",CA,,Condos,95035
,"$2,750 ",,,,Scotts Valley,"Scotts Valley, CA 95066",,https://www.apartments.com/311-bean-creek-rd-scotts-valley-ca-unit-305/1cw9656/,"1,000","1,000 Sq Ft",CA,,Condos,95066
,"$2,200 ",,,,San Ramon,"San Ramon, CA 94583",,https://www.apartments.com/206-compton-cir-san-ramon-ca-unit-c/7xn5pxz/,995,995 Sq Ft,CA,,Condos,94583
,"$1,945 ",,,,Santee,"Santee, CA 92071",,https://www.apartments.com/7986-arly-ct-santee-ca-unit-3/7nkz3nw/,940,940 Sq Ft,CA,,Condos,92071
,"$2,250 ",,,,Ramona,"Ramona, CA 92065",,https://www.apartments.com/23943-green-haven-ln-ramona-ca-unit-23943/4466ngj/,"1,498","1,498 Sq Ft",CA,,Condos,92065
,"$2,000 ",,,,Escondido,"Escondido, CA 92026",,https://www.apartments.com/8975-lawrence-welk-dr-escondido-ca-unit-78/7k2f96x/,"1,300","1,300 Sq Ft",CA,,Condos,92026
,,"$1,800 ",,,Morgan Hill,"Morgan Hill, CA 95037",,https://www.apartments.com/5770-croy-rd-morgan-hill-ca-unit-a/rtpp5r2/,"1,500","1,500 Sq Ft",CA,,Condos,95037
,"$5,000 ",,,,Palm Desert,"Palm Desert, CA 92260",,https://www.apartments.com/73474-shadow-mountain-dr-palm-desert-ca-unit-0/q2bxc7w/,"1,932","1,932 Sq Ft",CA,,Condos,92260
,"$9,500 ",,,,Sausalito,"Sausalito, CA 94965",,https://www.apartments.com/16-josephine-st-sausalito-ca-unit-16/qmx7bnz/,"2,000","2,000 Sq Ft",CA,,Condos,94965
